"VACCINE COMPONENTS","Unknown","3000"
"Loopy Belief Propagation for Approximate Inference: An Empirical Study","InProceedingsofUncertaintyinAI","1999"
"Making information flow explicit in HiStar","InProc.7thOSDI","2006"
"HISTOLOGY AND HISTOPATHOLOGY Cellular and Molecular Biology","Unknown","3000"
"Teaching English Phonetics and Phonology in Colombia","Unknown","3000"
"WHO Multi-country Study on Women&apos;s Health and Domestic Violence against Women. Initial results on prevalence, health outcomes and women&apos;s responses","Unknown","2005"
"Glaciation Effects on the Phylogeographic Structure of Oligoryzomys longicaudatus (Rodentia: Sigmodontinae) in the Southern Andes","Unknown","3000"
"Extending the TAM for a World-Wide-Web context","InformationandManagement","3000"
"SURF: Speeded Up Robust Features","ECCV","3000"
"WCA: A Weighted Clustering Algorithm for Mobile Ad hoc Networks","JournalofClusterComputing(SpecialIssueonMobileAdhocNetworks","2001"
"WSN and P2P: a self-managing marriage","Unknown","3000"
"Wavelets and Subband Coding","Unknown","2007"
"Managing Energy and Server Resources in Hosting Centers","InProceedingsofthe18thACMSymposiumonOperatingSystemPrinciples(SOSP","2001"
"Improved Approximation Algorithms for Maximum Cut and Satisfiability Problems Using Semidefinite Programming","JournaloftheACM","1995"
"Toward a model of text comprehension and production","PsychologicalReview","1978"
"Security and Privacy Aspects of Low-Cost Radio Frequency Identification Systems","Unknown","2003"
"Avant-Garde and Socialist Dreamworlds in Latin America: Global and Local Designs, 1919-1939","Unknown","2013"
"Querying Semi-Structured Data","Unknown","1997"
"Optical transformations, and Wave propagation.","Unknown","3000"
"Positive psychology: An introduction","AmericanPsychologist","2000"
"A Bootstrapping Method for Learning Semantic Lexicons Using Extraction Pattern Contexts","InProc.2002Conf.EmpiricalMethodsinNLP(EMNLP","2002"
"Biom?dica 2014;34:589-97 Protoporphyrin IX activity in leishmaniasis ART?CULO ORIGINAL","Unknown","3000"
"NewsWeeder: Learning to Filter Netnews","inProceedingsofthe12thInternationalMachineLearningConference(ML95","1995"
"High performance scalable image compression with EBCOT","IEEETrans.ImageProcessing","2000"
"The capacity of wireless networks","IEEETRANSACTIONSONINFORMATIONTHEORY","2000"
"Estimates of the direct and indirect radiative forcing due to tropospheric aerosols: a review, Rev","Geophys","3000"
"Directed Diffusion: A scalable and robust communication paradigm for sensor networks","MOBICOM","2000"
"Universidad Nacional Autonoma de Mexico From the SelectedWorks of Imanol Ordorika","Unknown","2010"
"Scheduling Multithreaded Computations by Work Stealing","Unknown","1994"
"Pagina 1 de 10Reducing Stranded Maintenance Costs For Crossunder Piping Repairs Through Effective Utilization Of The WSI CUPUS System Approach.","Unknown","3000"
"Laplacian Eigenmaps and Spectral Techniques for Embedding and Clustering","AdvancesinNeuralInformationProcessingSystems14","2001"
"The Zombie Roundup: Understanding, Detecting, and Disrupting Botnets","Unknown","2005"
"Non Intrusive Load Identification with Power and Impedance obtained from Smart Meters","Unknown","3000"
"Does Government Regulation Complement Existing Community Efforts to Support Cooperation? Evidence from Field Experiments in Colombia","Unknown","3000"
"A Review of Current Routing Protocols for Ad-Hoc Mobile Wireless Networks","Unknown","3000"
"Ad-hoc On-Demand Distance Vector Routing","INPROCEEDINGSOFTHE2NDIEEEWORKSHOPONMOBILECOMPUTINGSYSTEMSANDAPPLICATIONS","1997"
"RESEARCH ARTICLE Open Access Promoting","Unknown","3000"
"? Universidad de La Laguna","Unknown","3000"
"INSTITUTO POLIT?CNICO NACIONAL","Unknown","3000"
"A Network Worm Vaccine Architecture","INPROCEEDINGSOFTHEIEEEWORKSHOPONENTERPRISETECHNOLOGIES:INFRASTRUCTUREFORCOLLABORATIVEENTERPRISES(WETICE),WORKSHOPONENTERPRISESECURITY","2003"
"Is R&amp;D Enough to Take Advantage From External Knowledge? Focusing on Coordination Mechanisms","Unknown","2014"
"C EP A L","Unknown","3000"
"Ranking Port Cities with High Exposure and Vulnerability to Climate Extremes; OECD Environment Working Papers","Unknown","2008"
"The role of cognitive skills in economic development","JOURNALOFECONOMICLITERATURE","2008"
"PHASE-DIFFERENCE IMAGES BY DIGITAL HOLOGRAPHY APPLIED TO 3D SURFACE CONTOURING","Unknown","3000"
"Infant nutrition;","Unknown","2014"
"Reliable Estimation of Dense Optical Flow Fields with Large Displacements","Unknown","2001"
"Review Recombination in Eukaryotic Single Stranded DNA Viruses","Unknown","2011"
"Software Engineering for Security: a Roadmap","THEFUTUREOFSOFTWAREENGINEERING","2000"
"Nutrition and Environmental","Unknown","3000"
"Games with Incomplete Information Played by &apos;Bayesian&apos; Players, I-III","MANAGEMENTSCIENCE","1967"
"Direct analysis of genes encoding 16S rRNA from complex communities reveals many novel molecular species within the human","Unknown","1999"
"Aerobic anoxygenic phototrophic bacteria","Downloadedfromhttp://aem.asm.org/onFebruary21,2013byPENNSTATEUNIV","1998"
"? from bacteria to","Unknown","3000"
"Cross-lingual Information Retrieval using Hidden Markov Models","INPROCEEDINGSOFTHE2000JOINTSIGDATCONFERENCE","2000"
"Worst-case equilibria","INPROCEEDINGSOFTHE16THANNUALSYMPOSIUMONTHEORETICALASPECTSOFCOMPUTERSCIENCE","1999"
"ACCURATE PARAMETRIC REPRESENTATION OF ALFA MAIN BEAMS AND FIRST SIDELOBES, 1344-1444 MHz","Unknown","2004"
"HIV Vaccine Trials by","Unknown","3000"
"Least Median of Squares Regression","JOURNALOFTHEAMERICANSTATISTICALASSOCIATION","1984"
"Counterfactual decomposition of changes in wage distributions using quantile regression","JournalofAppliedEconometrics","2005"
"Fast subsequence matching in time-series databases","PROCEEDINGSOFTHE1994ACMSIGMODINTERNATIONALCONFERENCEONMANAGEMENTOFDATA","1994"
"Nitrdgenous nutrition of the plankton in the Chesapeake Bay. 1. Nutrient availability and phytoplankton preferences","Limnol.Oceanogr","1977"
"The unity and diversity of executive functions and their contributions to complex ?Frontal Lobe? tasks: a latent variable analysis","CognitPsychol","2000"
"Universidad Carlos III de Madrid ?","Unknown","2007"
"Visual reconstruction","Unknown","1987"
"Characterization of Inequality Changes Through Microeconomic Decompositions: The Case of Greater Buenos Aires,? Unpub. Paper Universidad Nacional de La Plata","Unknown","2002"
"Proteasome Dependent Auto-Regulation of Bruton?s","Unknown","2008"
"Stock Prices and Volume","Unknown","1990"
"PATHOGENIC BACTERIA","Unknown","3000"
"Dual-process models in social and cognitive psychology: Conceptual integration and links to underlying memory systems","PersonalityandSocialPsychologyReview","2000"
"Coordinador:","Unknown","3000"
"Refactoring Planning for Design Smell Correction in Object-Oriented Software","Unknown","3000"
"Identification of programmed cell death in situ via specific labeling of nuclear DNA fragmentation","J.Cell","1992"
"Keywords:","Unknown","2013"
"PCA-SIFT: A more distinctive representation for local image descriptors","Unknown","2004"
"Article available from www.scielo.br/rsp","Unknown","3000"
"Code-Red: a case study on the spread and victims of an Internet worm","Unknown","2002"
"USING PROCESS CALCULI TO MODEL AND VERIFY SECURITY PROPERTIES IN REAL LIFE COMMUNICATION PROTOCOLS ? Thesis Summary","Unknown","2006"
"The Relative Importance of Lexical Frequency in Syllable- and Word-Final /s / Reduction in Cali,","Unknown","3000"
"Complexities of Colombian Families:","Unknown","2008"
"The studied S?o Fidelis- Santo Ant?nio de","Unknown","3000"
"Vaccines: Preventing Disease","Unknown","3000"
"Year Vaccine Researcher/Developer","Unknown","3000"
"Chromosomal evolution trends of the genus Panstrongylus (Hemiptera, Reduviidae), vectors of Chagas disease","Unknown","2002"
"Practical animation of liquids","GraphicalModelsandImageProcessing","1996"
"Proposed NIST Standard for Role-Based Access Control","Unknown","2001"
"Answering queries using views","InPODSConference","1995"
"Maximum Battery Life Routing to Support Ubiquitous Mobile Computing in Wireless Ad Hoc Networks","Unknown","2001"
"Improved prediction of signal peptides -- SignalP 3.0","J.MOL.BIOL.","2004"
"AREAS OF ENDEMISM IN THE SOUTHERN CENTRAL ANDES","Unknown","3000"
"UNIVERSIDAD DE LOS ANDES","Unknown","3000"
"SCOPE: Easy and Efficient Parallel Processing of Massive Data Sets","Unknown","3000"
"Model checking and abstraction","ACMTransactionsonProgrammingLanguagesandSystems","1994"
"Diploma earning differences by gender in Colombia","Unknown","3000"
"Guilt: An interpersonal approach","PsychologicalBulletin","1994"
"Approximate aggregation techniques for sensor databases","InICDE","2004"
"Parts Of Recognition","COGNITION","1983"
"Traversal of a Quasi-Planar Subdivision without Using Mark Bits (Extended Abstract)","4thInternationalWorkshoponAlgorithmsforWireless,Mobile,AdHocandSensorNetworks(WMAN?04),FantaFe","2004"
"in Sciences, Universidad Aut?-","Unknown","3000"
"Combination Vaccine Against","Unknown","3000"
"It?s Not Factor Accumulation: Stylized Facts and Growth Models","Unknown","2001"
"Storage management and caching in PAST, a large-scale, persistent peer-to-peer storage utility","Unknown","2001"
"Experiences with an Interactive Museum Tour-Guide Robot","Unknown","1998"
"Basic Facts Basic Facts about Violence 1","Unknown","3000"
"This work was supported by Ministero dell?Istruzione dell?Universita ? e della Ricerca Cofin 2003, and by Asso-","Unknown","3000"
"Bulk parameterization of air-sea fluxes for Tropical Ocean-Global Atmosphere Coupled-Ocean Atmosphere Response Experiment","JournalofGeophysicalResearch","1996"
"CRISPR/Cas, the Immune System of Bacteria and Archaea","Science","3000"
"Healing Health Care Finances","Unknown","3000"
"Towards a theoretical foundation for Laplacian-based manifold methods","Unknown","2005"
"In this note, I report records of the Ochre-breasted Antpitta (G. flavirostris) in the Central Colombian Cordillera, and describe","Unknown","3000"
"The Origin of Concepts","Unknown","2009"
"Traffic and related self-driven many-particle systems","Unknown","2000"
"The importance of flavor in leptogenesis","JHEP,0601:164,2006.tel00409545,version17Sep2009","3000"
"An analysis of the skype peer-to-peer Internet telephony protocol","Unknown","2004"
"Mindfulness training as a clinical intervention: A conceptual and empirical review","ClinicalPsychology:Science&amp;amp;Practice","2003"
"Biography","Unknown","3000"
"WORLD JOURNAL OF SURGICAL ONCOLOGY","Unknown","3000"
"IJEALTH, EDUCATION, AND WELFARE","Unknown","3000"
"ANAEROBIC SEWAGE TREATMENT IN A ONE-STAGE UASB AND A COMBINED UASB-DIGESTER SYSTEM","Unknown","3000"
"Complex Systems Group, Facultad de Ingenier?a, Universidad de los Andes, Av. San Carlos de Apoquindo 2200,","Unknown","2008"
"? Edita: Servicio de Publicaciones de la Universidad de C?rdoba.","Unknown","3000"
"from the Peruvian Andes (Hymenoptera: Andrenidae)","Unknown","2013"
"The illusion of Control","JournalofPersonalityandSocialPsychology","1975"
"Three-dimensional alpha shapes","Unknown","1994"
"Formation ? ?cole Polytechnique, Paris-Saclay, FR ? Doctorat en Informatique,","Unknown","3000"
"A land use and land cover classification system for use with remote sensor data","USGSProf.Pap","1976"
"Robust object recognition with cortex-like mechanisms","IEEETrans.PatternAnalysisandMachineIntelligence","2007"
"Social Representations: A Review of Theory","Unknown","3000"
"Nutrition and Preventive","Unknown","3000"
"Modeling Rational Agents within a BDI-Architecture","Unknown","1991"
"Federated database systems for managing distributed, heterogeneous, and autonomous databases","ACMComputingSurveys","1990"
"Colombian Robotic Soccer System","Unknown","3000"
"Replication-defective viruses as vaccines and vaccine vectors","Unknown","2005"
"A Preliminary Analysis of the Scientific Production of Latin American Computer Science Research Groups","Unknown","3000"
"Trade Liberalization, Exit, and Productivity Improvements: Evidence from Chilean Plants","ReviewofEconomicStudies","2002"
"Nutrition","Unknown","2010"
"Statistical Analysis of Cointegrated Vectors","JournalofEconomicDynamicsandControl","1988"
"generalized topologies","Unknown","3000"
"Using Prototypical Objects to Implement Shared Behavior in Object Oriented Systems","Unknown","1986"
"Fixing the Java memory model","InACMJavaGrandeConference","1999"
"A.Antonio Arroyo Director","Unknown","3000"
"Study of Lactobacillus as probiotic bacteria","IranianJournalofPublicHealth","2004"
"gramming in the Enterprise-wide Optimization of Process Industries","Unknown","3000"
"SINAI- Universidad de Ja?n","Unknown","3000"
"Architectural analysis of Buxus vahlii Baill. (Buxaceae) in two different environments in Puerto Rico","Unknown","3000"
"Repression of transcription initiation in bacteria","J","1999"
"Face Recognition: the Problem of Compensating for Changes in Illumination Direction","IEEETransactionsonPatternAnalysisandMachineIntelligence","1997"
"Opportunistic Beamforming Using Dumb Antennas","IEEETransactionsonInformationTheory","2002"
"M: Safety and elicitation of humoral and cellular responses in colombian malaria-naive volunteers by a Plasmodium vivax circumsporozoite protein-derived synthetic vaccine. Am J Trop Med Hyg 2005","AcunaLM,VelezJD,PalaciosR,ChenMokM,CorradinG,ArevaloHerrera","3000"
"An Overview of FORCES: An INRIA Project on Declarative Formalisms for Emergent Systems","Unknown","3000"
"Managing the Scarcity of Flu Vaccines?","Unknown","3000"
"landslide prevention in the Central Andes of Colombia","Unknown","2015"
"II Congreso Nacional de i+d en","Unknown","2014"
"Managing Clouds in Cloud Platforms","Unknown","3000"
"Networks and Economic Life","Unknown","2003"
"A study of translation edit rate with targeted human annotation","InProceedingsofAssociationforMachineTranslationintheAmericas","2006"
"A Practical Guide to Wavelet Analysis","Unknown","1998"
"Delenda est machina?","Unknown","3000"
"Alba Jakeline Ruano Jim?nez**","Unknown","3000"
"The Skill Content of Recent Technological Change: An Empirical Exploration","Unknown","2000"
"Bayes factors and model uncertainty","DEPARTMENTOFSTATISTICS,UNIVERSITYOFWASHINGTON","1993"
"Computational Implementation of Indices of Power","Unknown","3000"
"Vegetation changes in the Neotropical Gran Sabana (Venezuela) around the Younger Dryas Chron","JournalofQuaternaryScience","2011"
"FFTW: An Adaptive Software Architecture For The FFT","Unknown","1998"
"Mondrian multidimensional k-anonymity","inProc.22ndICDE.IEEE","3000"
"A New Approach to Text Searching","Unknown","3000"
"The Digital Michelangelo Project: 3D Scanning of Large Statues","Unknown","2000"
